,sff2022 company name,normalized_url,fct_date,score_date,parent_category,parent_category_hgp_score,overall_hgp_score,overall_feature_density,t12m_nielsen_sales,t12m_nielsen_sales_pct_growth,nielsen_feature_density,nielsen_score,parent_category_nielsen_score,nielsen_weight,offline_distribution_feature_density,offline_distribution_score,parent_category_offline_distribution_score,offline_distribution_weight,reviews_feature_density,reviews_score,parent_category_reviews_score,reviews_weight,social_feature_density,social_score,parent_category_social_score,social_weight,web_feature_density,web_score,parent_category_web_score,web_weight,overall_confidence,reliability_bucket
1183041,Dion Herbes & Épices,epicesdion.com,2021-12,2021-12,Other,0.45747041523997856,0.44437513801831185,0.24475524475524477,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.581028580618481,0.5837586797727478,0.15,0.8,0.1805076461877219,0.19019655498439894,0.05,0.049888007389224776,low
1191240,"Euro-American Brands, LLC",euroamericanbrands.com,2021-12,2021-12,Other,0.005168379628719338,0.00962204216140923,0.5664335664335665,,,,,,0.4,,,,0.3,1.0,0.20441882129611727,0.20749266531257052,0.1,0.5714285714285714,0.08244612415567706,0.05361297553560156,0.15,1.0,0.2608887005392227,0.25817246431988267,0.05,0.235209802431924,medium_low
1191865,Le Waf the artisan Waffle,eurosnack.com,2021-12,2021-12,Other,0.4394119844611543,0.43267526202245665,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.4019743156660288,0.410181916267099,0.05,0.04038139509360417,low
1197418,Exotic Food,exoticfoodthailand.com,2021-12,2021-12,Other,0.9748954386240875,0.9663102821518966,0.3146853146853147,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.887960069843312,0.8994061038609691,0.15,0.95,0.957353312304985,0.9596353526427661,0.05,0.06855741965681261,low
1199220,Trade Office of Ecuador,proecuador.gob.ec,2021-12,2021-12,Food,0.46826571195530564,0.4677714926361922,0.32867132867132864,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.6513738914671691,0.6547377689215335,0.15,1.0,0.013137389215137418,0.015615967163833969,0.05,0.07061440585319499,low
1201902,Consorzio Prosciutto Di Parma,prosciuttodiparma.com,2021-12,2021-12,Food,0.05595455496928707,0.030769335303810156,0.4825174825174825,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.11037425906354822,0.13444628520453678,0.15,1.0,0.03559808690553365,0.03661550468262227,0.05,0.13439208209853082,low
1201904,Consorzio Prosciutto San Daniele,prosciuttosandaniele.it,2021-12,2021-12,Food,0.07248395781754138,0.0427973976116462,0.4195804195804196,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.1344472269448146,0.1648342736656742,0.15,0.775,0.08467095985998031,0.08500982772574864,0.05,0.124773477192135,low
1201905,Consorzio Del Prosciutto Toscano Dop,prosciuttotoscano.com,2021-12,2021-12,Food,0.20315285727690718,0.17718663473135265,0.40559440559440557,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.3503009695354501,0.3740630466767844,0.15,0.725,0.2534962406782221,0.24876069487802058,0.05,0.12171497735520162,low
1203761,PS8 Ltd.,ps-8.com,2021-12,2021-12,Other,0.15483510340972612,0.18007440248687764,0.40559440559440557,,,,,,0.4,,,,0.3,,,,0.1,0.3673469387755102,0.377613380508202,0.36001700526905683,0.15,1.0,0.18741441786461815,0.17670420940390075,0.05,0.10146469269977877,low
1204142,PS Seasoning & Spices Inc.,psseasoning.com,2021-12,2021-12,Food,0.9787716271717398,0.9911233416568992,0.8041958041958042,,,0.9,0.6977587433638005,0.7349913411583606,0.4,,,,0.3,0.9230769230769231,0.1669361784402299,0.15073982737361283,0.1,0.9183673469387755,0.7028661030188853,0.7101034558661677,0.15,1.0,0.9887244154905961,0.9870685917447104,0.05,0.6535833816032206,medium_high
1207076,Pura Coco,puracoco.com,2021-12,2021-12,Non-Alcoholic Beverages,0.8581723104393852,0.9047960726358525,0.42657342657342656,,,,,,0.4,,,,0.3,,,,0.1,0.42857142857142855,0.8712447732389836,0.8453196347031964,0.15,1.0,0.5199907624012043,0.47033952390069567,0.05,0.11653105013814671,low
1208431,Pure Indian Foods,pureindianfoods.com,2021-12,2021-12,Other,0.30108760684360875,0.43632675941497223,0.958041958041958,291638.83966064453,-0.21481235840197643,0.9,0.6029226643314542,0.578460364399504,0.4,1.0,0.4959615864997641,0.4973235527359239,0.3,1.0,0.7599528940291425,0.7528774542992552,0.1,0.9183673469387755,0.06701971235583329,0.05993584375764915,0.15,1.0,0.38848864584828435,0.39008107489207106,0.05,0.9604232459669291,high
1208710,Purely Elizabeth LLC,purelyelizabeth.com,2021-12,2021-12,Food,0.016818126042110276,0.004364945896821757,0.972027972027972,49775249.25,0.17219170267404493,1.0,0.4175606151825297,0.4716182412930537,0.4,1.0,0.07589719392711428,0.09059931850070155,0.3,1.0,0.5618441636053645,0.5604192355117139,0.1,0.9183673469387755,0.20000114873868494,0.22245907526906636,0.15,1.0,0.3098887882896089,0.29818114810960805,0.05,0.9844206927810997,high
1213806,Quality Ethnic Foods Inc.,qualityethnicfoods.com,2021-12,2021-12,Food,0.7027089453663536,0.727283969491583,0.2727272727272727,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.975,0.883498097721279,0.8790611631402474,0.05,0.049037080056955736,low
1214445,Quaranta Industria Dolciaria,quaranta.it,2021-12,2021-12,Other,0.99969663858701,0.9994659328339194,0.5524475524475524,44002.540588378906,2.7726936675278107,0.9,0.9639319139620163,0.9631784794429076,0.4,1.0,0.8807488412112465,0.8820380650277557,0.3,,,,0.1,0.22448979591836735,0.8532440380462253,0.863393581799209,0.15,0.725,0.37374862167271283,0.38359690985387973,0.05,0.7462528378412524,high
1215222,"Queen Majesty Hot Sauce, Inc.",queenmajestyhotsauce.com,2021-12,2021-12,Food,0.9929190636706823,0.9974845844162462,0.7622377622377622,52355.250244140625,,0.5,0.9597449510152701,0.9617086780835097,0.4,0.7142857142857143,0.8616392350606455,0.8672579675285629,0.3,1.0,0.6095038053890637,0.5784525277435265,0.1,0.6326530612244898,0.11493704912006616,0.1342029959335936,0.15,1.0,0.17355495861106784,0.16887067869117817,0.05,0.5403065094535899,medium_high
1215311,Queen of Hearts Superfoods,queenofhearts.com,2021-12,2021-12,Other,0.8164452783762299,0.7942496050552923,0.0979020979020979,,,,,,0.4,,,,0.3,,,,0.1,0.10204081632653061,0.6021653724210817,0.6038236089818739,0.15,0.225,0.7287560736531846,0.7406291838704375,0.05,0.027339414852752552,low
1219339,"Albanese Confectionery Group, Inc.",albaneseconfectionery.com,2021-12,2021-12,Food,0.3435950368482976,0.29112775824287823,0.5174825174825175,,,,,,0.4,,,,0.3,1.0,0.7965830594273461,0.7930024660912454,0.1,0.42857142857142855,0.2543008776363553,0.28881912021965545,0.15,1.0,0.2998801424957434,0.288768932824604,0.05,0.21000838505235514,medium_low
1221597,Alexian Pate,alexianpate.com,2021-12,2021-12,Food,0.02547982185778939,0.007923355246394537,0.8181818181818182,5283143.3125,0.03547745635091171,1.0,0.08885665809205845,0.10544544929767173,0.4,1.0,0.6724582974825835,0.6830026057326117,0.3,0.7692307692307693,0.6221415639885399,0.6061189889025894,0.1,0.5306122448979592,0.4671253963148463,0.4813536151627142,0.15,1.0,0.13697427145071794,0.12997889929471615,0.05,0.9058446168610752,high
1222671,Alice's Sweet Tooth LLC,alicessweettooth.com,2021-12,2021-12,Food,0.9797605041106965,0.9918918276172518,0.7272727272727273,94716.45336914062,0.8626703606754043,1.0,0.7893930272015762,0.8214354435251107,0.4,1.0,0.3846901107441228,0.3890559230306675,0.3,1.0,0.5255655353031129,0.5055487053020962,0.1,0.40816326530612246,0.6772882874603685,0.6807349653023159,0.15,0.75,0.464079481442834,0.4614117238987166,0.05,0.8979116031590353,high
1225662,Alle Processing Corp,alleprocessing.com,2021-12,2021-12,Food,0.23284081968514736,0.21891997485943365,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.019962872743573643,0.021498150075153197,0.05,0.049999999999999996,low
1229636,"Almondina/YZ Enterprises, Inc.",almondina.com,2021-12,2021-12,Food,0.003060465854873287,0.0006373473305135131,0.8531468531468531,861265.26953125,-0.16432825172833987,1.0,0.2006184664221991,0.24033096016932845,0.4,1.0,0.0399955591329207,0.04840649428743235,0.3,1.0,0.4070975339672719,0.39519112207151663,0.1,0.5714285714285714,0.01065225382529982,0.017806457592363035,0.15,1.0,0.15891254823720358,0.1598595213319459,0.05,0.9303395260284884,high
1229867,Vevaloe,aloejaumave.com,2021-12,2021-12,Food,0.30922254061974436,0.30497613344884406,0.25874125874125875,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.925,0.17998556540158725,0.17827205457278297,0.05,0.046324337673767084,low
1230551,Alpedo Gida Sanayi Ve Ticaret Anonim Sirketi,alpedo.com.tr,2021-12,2021-12,Other,0.10227914306018634,0.132026023883538,0.2097902097902098,,,,,,0.4,,,,0.3,,,,0.1,0.30612244897959184,0.16675090750356109,0.130784690104737,0.15,0.375,0.5578564145192197,0.5628565728824084,0.05,0.06502637842558887,low
1231717,Alsafa Foods Canada Ltd.,alsafahalal.com,2021-12,2021-12,Food,0.29349434463444035,0.14423482647913163,0.6923076923076923,456526.134765625,0.0054278588803835515,1.0,0.40660062393957636,0.46849143736771215,0.4,1.0,0.31746648533126093,0.3253658047704951,0.3,,,,0.1,0.3673469387755102,0.8470948398658273,0.8418272182768168,0.15,1.0,0.42430032671713563,0.4231703087062088,0.05,0.8039999614954483,high
1234064,Amalthia S.a.,amalthia.com.gr,2021-12,2021-12,Other,0.5523101814269784,0.5338252730639216,0.23076923076923078,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.825,0.5829122108403698,0.5963731945699069,0.05,0.04192530985139615,low
1234674,AMASAR LLC,amasar.net,2021-12,2021-12,Food,0.6037057621931414,0.6253036402860589,0.16083916083916083,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.575,0.7233509219572554,0.7143311365475777,0.05,0.027334780305321233,low
1235317,FIELD TRIP Jerky,fieldtripsnacks.com,2021-12,2021-12,Food,0.29814278805552147,0.2381375596663779,0.6853146853146853,,,,,,0.4,,,,0.3,1.0,0.9516372840243966,0.9502157829839704,0.1,0.9183673469387755,0.21221683591416624,0.2436136566377423,0.15,1.0,0.020983906307076014,0.026711903110186147,0.05,0.28442069278109944,medium_low
1235865,FigBrew LLC,figbrew.com,2021-12,2021-12,Other,0.9882208695798725,0.9819966365999083,0.24475524475524477,,,,,,0.4,,,,0.3,,,,0.1,0.24489795918367346,0.9494244819188531,0.9605091274493385,0.15,0.575,0.9691955330291774,0.9710161826664663,0.05,0.0660943551561754,low
1236367,Filippo Berio Usa,filippoberio.com,2021-12,2021-12,Food,0.003876108877516403,0.0009906742088365693,0.7622377622377622,147536695.0,-0.1244721197525841,1.0,0.11815171583383503,0.14267846834712333,0.4,1.0,0.21846290488217823,0.22379234315494087,0.3,1.0,0.3429508023834215,0.33585080147965474,0.1,0.30612244897959184,0.02120571612369618,0.026437434109155788,0.15,1.0,0.24921959976300592,0.24617730373453578,0.05,0.8947156884150791,high
1236499,The Fillo Factory,fillofactory.com,2021-12,2021-12,Food,0.0205065648436203,0.006389101224753266,0.5524475524475524,5915550.734375,-0.0386141268362199,1.0,0.04934048492146024,0.06041947277275351,0.4,1.0,0.48502595131699466,0.48877530567247945,0.3,1.0,0.8365967693740882,0.8398581997533908,0.1,,,,0.15,0.625,0.4801918808444988,0.46480084402821137,0.05,0.8310778322548993,high
1237308,"Finding Home Farms, LLC",findinghomefarms.com,2021-12,2021-12,Other,0.6852653429247972,0.8183417418335627,0.5874125874125874,10911.748046875,-0.6338567129777908,1.0,0.414016747851787,0.368119813030621,0.4,1.0,0.8399900080490715,0.8445678033306899,0.3,,,,0.1,0.061224489795918366,0.42273526168267245,0.41446864975587133,0.15,1.0,0.03125954455508854,0.0356260299433417,0.05,0.7585436923525766,high
